Data from Apollo_Calib_20240827__AbsoluteIrradiance__616__09-25-02-559.txt Node

Date: Wed Aug 28 09:25:02 BST 2024
User: biology
Spectrometer: FLMT08252
Trigger mode: 0
Integration Time (sec): 5.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179.588	-0
179.809	-0
180.03	-0
180.251	-0
180.473	-0
180.694	0
180.915	0
181.136	-0
181.357	0
181.578	-0
181.799	0
182.02	-0
182.241	0
182.462	-0
182.683	0
182.904	-0
183.125	-0
183.346	0
183.567	0
183.788	-0
184.009	-0
184.23	0
184.451	0
184.672	-0
184.892	-0
185.113	0
185.334	0
185.555	-0
185.776	-0
185.996	0
186.217	0
186.438	-0
186.659	-0
186.879	-0
187.1	0
187.321	-0
187.541	-0
187.762	0
187.983	0
188.203	-0
188.424	0
188.644	0
188.865	-0
189.086	-0
189.306	-0
189.527	-0
189.747	-0
189.968	-0
190.188	-0
190.409	0
190.629	0
190.849	-0
191.07	-0
191.29	0
191.511	0
191.731	-0
191.951	-0
192.172	-0
192.392	-0
192.612	0
192.833	-0
193.053	0
193.273	0
193.493	-0
193.714	-0
193.934	0
194.154	0
194.374	0
194.594	0
194.815	0
195.035	-0
195.255	-0
195.475	-0
195.695	0
195.915	0
196.135	0
196.355	0
196.575	0
196.795	0
197.015	-0
197.235	-0
197.455	-0
197.675	0
197.895	-0
198.115	-0
198.335	0
198.555	-0
198.775	0
198.995	0
199.214	0
199.434	-0
199.654	-0
199.874	-0
200.094	0.42
200.313	-0.46
200.533	-0.62
200.753	-0.44
200.973	0.55
201.192	0.54
201.412	-0.71
201.632	-0.68
201.851	0.82
202.071	-0.82
202.291	-0.59
202.51	-0.93
202.73	0.11
202.95	-0.38
203.169	-0.41
203.389	-0.07
203.608	0.04
203.828	-0.66
204.047	-0.22
204.267	0.07
204.486	-0.11
204.706	0.02
204.925	-0.21
205.145	-0.38
205.364	0.39
205.583	0.55
205.803	-0.14
206.022	-0.32
206.242	0.07
206.461	0.27
206.68	-0.54
206.9	0.17
207.119	0.31
207.338	0.47
207.557	-0.39
207.777	-0.37
207.996	-0.41
208.215	0.22
208.434	-0.4
208.654	-0.52
208.873	-0.15
209.092	0.37
209.311	-0.21
209.53	-0.11
209.749	-0.11
209.968	-0.26
210.187	-0.15
210.407	-0.61
210.626	-0.07
210.845	0.13
211.064	0.08
211.283	-0.36
211.502	0.29
211.721	-0.07
211.94	-0.16
212.159	0.22
212.377	0.26
212.596	0.13
212.815	0.14
213.034	-0.05
213.253	0.13
213.472	0.21
213.691	-0.24
213.91	-0.36
214.128	-0.18
214.347	0.08
214.566	-0.41
214.785	-0.49
215.003	-0.02
215.222	0.06
215.441	-0.16
215.66	-0.41
215.878	-0.11
216.097	0.17
216.316	-0.36
216.534	-0.06
216.753	0.09
216.972	-0.14
217.19	-0.27
217.409	-0.22
217.627	-0.07
217.846	-0.03
218.064	-0.08
218.283	-0.26
218.501	0.2
218.72	0.13
218.938	-0.02
219.157	-0.26
219.375	0.06
219.594	0.12
219.812	-0.28
220.031	-0.18
220.249	0.31
220.467	0.34
220.686	-0.02
220.904	-0.26
221.122	-0.29
221.341	0.14
221.559	0.03
221.777	-0.2
221.995	-0.09
222.214	0.03
222.432	-0.06
222.65	0.18
222.868	-0.03
223.086	0.08
223.305	0.13
223.523	-0.09
223.741	0.12
223.959	-0.03
224.177	-0.28
224.395	-0.05
224.613	0.06
224.831	0.11
225.049	-0.26
225.267	-0.17
225.485	-0.04
225.703	-0.15
225.921	-0.07
226.139	-0.23
226.357	-0.03
226.575	0.11
226.793	-0.06
227.011	0.33
227.229	0.06
227.447	0.23
227.665	-0.2
227.883	-0.28
228.1	-0.05
228.318	-0.05
228.536	-0.3
228.754	-0.18
228.972	0.16
229.189	0.02
229.407	-0.15
229.625	-0.08
229.843	0.13
230.06	-0.08
230.278	-0.08
230.496	-0.01
230.713	-0.1
230.931	0.1
231.149	-0.14
231.366	-0.29
231.584	0.02
231.801	0.28
232.019	-0.01
232.236	-0.3
232.454	-0.08
232.671	0.04
232.889	-0.05
233.106	-0.25
233.324	-0.02
233.541	-0.03
233.759	-0.05
233.976	-0.03
234.194	-0.04
234.411	-0.03
234.628	-0.06
234.846	-0.04
235.063	-0.07
235.28	-0.1
235.498	-0.01
235.715	-0.2
235.932	0.1
236.149	0.01
236.367	-0.15
236.584	-0.07
236.801	0.06
237.018	0.1
237.236	0.05
237.453	-0.12
237.67	0.15
237.887	-0.09
238.104	-0.1
238.321	-0.2
238.538	-0.15
238.755	0.08
238.973	-0.14
239.19	-0.1
239.407	-0
239.624	0.02
239.841	-0.28
240.058	-0.06
240.275	0.04
240.492	0.01
240.709	-0.01
240.925	-0.14
241.142	-0.02
241.359	-0.17
241.576	-0.15
241.793	-0.02
242.01	-0.04
242.227	0.07
242.444	0.03
242.66	0.04
242.877	0.09
243.094	-0.11
243.311	-0.01
243.527	-0.12
243.744	0.07
243.961	0.05
244.178	-0.09
244.394	-0.06
244.611	0.07
244.828	0.07
245.044	-0.08
245.261	-0.04
245.477	0.04
245.694	-0.04
245.911	-0.08
246.127	0.08
246.344	0.02
246.56	0.03
246.777	0.03
246.993	0.04
247.21	-0.02
247.426	0.06
247.643	-0.12
247.859	-0.23
248.076	-0.09
248.292	0.16
248.508	-0.05
248.725	0.03
248.941	0.06
249.157	0.04
249.374	-0.02
249.59	-0.05
249.806	0.04
250.023	0.04
250.239	-0.1
250.455	-0.13
250.671	-0.08
250.888	0.07
251.104	-0.01
251.32	-0.03
251.536	-0.09
251.752	-0.1
251.969	-0.01
252.185	-0.02
252.401	0.1
252.617	-0.12
252.833	0.01
253.049	0
253.265	-0.01
253.481	0.02
253.697	-0.02
253.913	-0.06
254.129	-0.04
254.345	0
254.561	0.04
254.777	-0.05
254.993	0.03
255.209	-0.02
255.425	-0.08
255.641	-0.04
255.857	0.06
256.073	-0.04
256.288	-0.1
256.504	-0.08
256.72	-0.04
256.936	0.09
257.152	-0.04
257.367	-0.1
257.583	0
257.799	-0.03
258.015	-0.11
258.23	-0.09
258.446	0.11
258.662	-0.05
258.877	-0.04
259.093	-0.12
259.309	-0.02
259.524	-0.07
259.74	-0.06
259.955	-0.18
260.171	0.04
260.387	-0.03
260.602	0.06
260.818	-0.01
261.033	-0.05
261.249	-0.05
261.464	-0.09
261.68	-0.09
261.895	0.04
262.11	0.08
262.326	-0.04
262.541	-0.11
262.757	0.07
262.972	0.03
263.187	0.01
263.403	-0.03
263.618	0.01
263.833	-0.03
264.049	-0.07
264.264	-0.03
264.479	0.03
264.694	0.07
264.91	-0.09
265.125	-0.04
265.34	-0
265.555	0.13
265.77	0.05
265.986	-0.01
266.201	-0.02
266.416	0.08
266.631	-0.06
266.846	-0.02
267.061	-0.01
267.276	0.03
267.491	-0.1
267.706	0.01
267.921	-0.02
268.136	-0.01
268.351	-0.03
268.566	-0.04
268.781	0.1
268.996	0.05
269.211	-0.03
269.426	-0.16
269.641	-0.03
269.856	0.07
270.071	-0.06
270.285	-0.09
270.5	0.08
270.715	0.01
270.93	0.01
271.145	0.07
271.359	0.09
271.574	-0.1
271.789	-0.09
272.004	-0.09
272.218	-0.03
272.433	-0.01
272.648	-0.03
272.862	0.08
273.077	-0.04
273.292	0.03
273.506	-0.05
273.721	-0.09
273.936	-0.01
274.15	0.05
274.365	-0.03
274.579	0.04
274.794	0.09
275.008	0.02
275.223	-0.09
275.437	0
275.652	0.04
275.866	-0.06
276.081	-0.06
276.295	0.03
276.509	-0.02
276.724	-0.01
276.938	0.01
277.153	-0.03
277.367	0.06
277.581	-0.05
277.796	-0.01
278.01	-0.07
278.224	0.04
278.438	0.06
278.653	-0.11
278.867	-0.07
279.081	-0.16
279.295	-0.09
279.51	0.01
279.724	-0.02
279.938	0.02
280.152	0.06
280.366	-0.03
280.58	-0.02
280.794	0.07
281.008	-0.04
281.222	0.01
281.437	0.09
281.651	-0.04
281.865	0.03
282.079	0
282.293	-0.1
282.507	-0.1
282.721	0.04
282.935	0.01
283.148	-0.09
283.362	-0.01
283.576	-0.04
283.79	-0.01
284.004	-0.05
284.218	0.06
284.432	-0.09
284.646	-0.02
284.859	-0.03
285.073	-0.05
285.287	0.01
285.501	-0.03
285.714	-0.02
285.928	0.04
286.142	-0.02
286.356	-0.05
286.569	-0.06
286.783	0.05
286.997	0.02
287.21	-0.04
287.424	-0.02
287.637	-0.05
287.851	-0.04
288.065	0.02
288.278	0.04
288.492	0.02
288.705	0.02
288.919	-0.02
289.132	-0.06
289.346	0.02
289.559	-0.1
289.773	-0.09
289.986	-0.04
290.2	0.04
290.413	0.05
290.626	-0.07
290.84	-0.03
291.053	-0.01
291.267	0.1
291.48	-0
291.693	-0.02
291.906	0.02
292.12	-0.02
292.333	-0.04
292.546	-0.06
292.76	0.07
292.973	0
293.186	0.03
293.399	-0.03
293.612	0.08
293.826	-0.03
294.039	0.01
294.252	-0.01
294.465	0.05
294.678	0.03
294.891	0.01
295.104	-0.06
295.317	0.01
295.53	-0.05
295.743	0.02
295.956	-0.03
296.169	0.05
296.382	0.03
296.595	0.01
296.808	-0.02
297.021	0.03
297.234	-0
297.447	0.01
297.66	0.01
297.873	0.04
298.086	0.02
298.299	-0.02
298.511	-0.04
298.724	-0.06
298.937	-0.08
299.15	-0.04
299.363	-0
299.575	0.03
299.788	0.03
300.001	-0.06
300.213	-0.01
300.426	-0.01
300.639	-0.07
300.852	-0.07
301.064	0.01
301.277	0.04
301.489	0.05
301.702	0.06
301.915	-0.02
302.127	-0.02
302.34	-0
302.552	0.02
302.765	-0.02
302.977	0.03
303.19	-0.02
303.402	-0.02
303.615	-0.01
303.827	-0.05
304.04	-0
304.252	0.03
304.464	-0.04
304.677	0.13
304.889	0.06
305.102	-0.03
305.314	-0
305.526	0.04
305.739	-0.01
305.951	-0.04
306.163	-0.05
306.375	0.1
306.588	-0.04
306.8	-0.02
307.012	-0.06
307.224	0.01
307.436	0.05
307.649	-0.11
307.861	0.01
308.073	0.04
308.285	-0
308.497	-0.02
308.709	-0.02
308.921	0.03
309.133	0.04
309.346	-0.02
309.558	0.02
309.77	0.03
309.982	0.06
310.194	0.02
310.406	-0.04
310.617	0.06
310.829	-0
311.041	0.03
311.253	-0.02
311.465	-0.02
311.677	-0.02
311.889	-0.02
312.101	-0.03
312.313	0.07
312.524	0.04
312.736	-0.06
312.948	-0.02
313.16	0.07
313.372	0.01
313.583	0.05
313.795	-0.04
314.007	-0.03
314.218	0.01
314.43	-0.03
314.642	-0.06
314.853	-0.04
315.065	0.02
315.277	0.01
315.488	0.01
315.7	-0.01
315.912	0.02
316.123	0.04
316.335	-0.04
316.546	0.14
316.758	-0.04
316.969	-0.02
317.181	-0
317.392	0.01
317.604	0.07
317.815	-0.04
318.026	-0.03
318.238	0.02
318.449	0.05
318.661	-0.04
318.872	-0.06
319.083	-0.05
319.295	-0
319.506	-0.07
319.717	-0
319.929	0.05
320.14	-0
320.351	-0.01
320.562	-0.01
320.774	-0
320.985	-0.03
321.196	-0.05
321.407	-0.07
321.618	0.02
321.829	0.01
322.041	0.04
322.252	-0.06
322.463	-0
322.674	-0.01
322.885	-0.05
323.096	-0.03
323.307	-0.04
323.518	-0.01
323.729	-0.05
323.94	-0.01
324.151	0.01
324.362	0
324.573	0.03
324.784	-0.03
324.995	0.07
325.206	0.03
325.417	-0.01
325.628	-0
325.838	0.02
326.049	-0.01
326.26	0.06
326.471	-0.02
326.682	0.01
326.892	-0.07
327.103	-0.07
327.314	-0.04
327.525	0.05
327.735	0.01
327.946	-0.01
328.157	-0.07
328.368	0.01
328.578	-0.02
328.789	0.03
328.999	0.01
329.21	-0.02
329.421	-0.02
329.631	-0.07
329.842	-0.08
330.052	-0.04
330.263	0.03
330.473	0.01
330.684	-0.02
330.894	-0.06
331.105	-0.02
331.315	-0.01
331.526	-0.05
331.736	0.04
331.947	-0
332.157	0.03
332.367	-0.04
332.578	0.03
332.788	0.03
332.999	0.04
333.209	-0.02
333.419	-0.08
333.629	0
333.84	0.07
334.05	-0.03
334.26	0.03
334.47	0.02
334.681	0.04
334.891	-0.04
335.101	0.01
335.311	0.06
335.521	-0
335.732	-0.05
335.942	0.02
336.152	0.03
336.362	-0.01
336.572	-0.01
336.782	0.01
336.992	-0.08
337.202	-0.02
337.412	-0.03
337.622	0.01
337.832	0.04
338.042	-0.04
338.252	-0.05
338.462	-0.04
338.672	0.03
338.882	-0.01
339.092	-0.02
339.302	0.04
339.511	0.01
339.721	-0.01
339.931	-0.05
340.141	0.03
