Data from Apollo_Calib_20240827__AbsoluteIrradiance__123__01-12-02-388.txt Node

Date: Wed Aug 28 01:12:02 BST 2024
User: biology
Spectrometer: FLMT08252
Trigger mode: 0
Integration Time (sec): 5.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179.588	-0
179.809	-0
180.03	-0
180.251	-0
180.473	-0
180.694	0
180.915	0
181.136	-0
181.357	0
181.578	-0
181.799	-0
182.02	-0
182.241	0
182.462	-0
182.683	0
182.904	-0
183.125	-0
183.346	0
183.567	0
183.788	-0
184.009	-0
184.23	-0
184.451	0
184.672	-0
184.892	-0
185.113	0
185.334	0
185.555	-0
185.776	-0
185.996	0
186.217	0
186.438	0
186.659	-0
186.879	0
187.1	0
187.321	-0
187.541	-0
187.762	-0
187.983	0
188.203	-0
188.424	-0
188.644	-0
188.865	-0
189.086	-0
189.306	-0
189.527	-0
189.747	-0
189.968	-0
190.188	0
190.409	0
190.629	0
190.849	-0
191.07	-0
191.29	0
191.511	0
191.731	-0
191.951	-0
192.172	-0
192.392	-0
192.612	0
192.833	0
193.053	0
193.273	0
193.493	0
193.714	-0
193.934	0
194.154	0
194.374	0
194.594	-0
194.815	-0
195.035	-0
195.255	0
195.475	-0
195.695	0
195.915	0
196.135	0
196.355	0
196.575	0
196.795	0
197.015	-0
197.235	-0
197.455	-0
197.675	0
197.895	-0
198.115	-0
198.335	0
198.555	-0
198.775	0
198.995	-0
199.214	0
199.434	-0
199.654	-0
199.874	-0
200.094	1.32
200.313	0.27
200.533	-0.66
200.753	-1.03
200.973	1.22
201.192	0.42
201.412	-0.89
201.632	-0.34
201.851	0.86
202.071	-0.9
202.291	-0.6
202.51	-0.64
202.73	0.52
202.95	-0.04
203.169	-0.6
203.389	-0.32
203.608	-0.24
203.828	-0.67
204.047	-0.43
204.267	0.33
204.486	0.18
204.706	-0.3
204.925	-0.29
205.145	-0.34
205.364	0.18
205.583	0.26
205.803	-0.27
206.022	-0.72
206.242	0.17
206.461	0.13
206.68	-0.34
206.9	0.02
207.119	0.46
207.338	0.36
207.557	-0.43
207.777	-0.2
207.996	-0.24
208.215	0.54
208.434	-0.17
208.654	-0.57
208.873	-0.1
209.092	0.41
209.311	-0.38
209.53	-0.17
209.749	-0.06
209.968	-0.23
210.187	-0.27
210.407	-0.27
210.626	-0.54
210.845	0.29
211.064	0.13
211.283	-0.21
211.502	0.19
211.721	-0.03
211.94	-0.24
212.159	0.12
212.377	0.1
212.596	0.36
212.815	-0.04
213.034	-0.03
213.253	-0.1
213.472	0.15
213.691	-0.17
213.91	-0.31
214.128	0.04
214.347	0.13
214.566	-0.51
214.785	-0.35
215.003	0.06
215.222	0.08
215.441	-0.03
215.66	-0.3
215.878	-0.05
216.097	0.21
216.316	-0.44
216.534	-0.19
216.753	-0
216.972	-0.02
217.19	0.01
217.409	-0.35
217.627	-0.11
217.846	-0.08
218.064	0.05
218.283	-0.19
218.501	0.36
218.72	0.18
218.938	-0.22
219.157	-0.01
219.375	0.16
219.594	-0.29
219.812	-0.23
220.031	-0.2
220.249	0.29
220.467	0.13
220.686	-0.23
220.904	-0.09
221.122	-0.22
221.341	0.24
221.559	-0.01
221.777	-0.02
221.995	0.03
222.214	0.15
222.432	-0.25
222.65	-0.01
222.868	0.06
223.086	0.02
223.305	0.03
223.523	-0.07
223.741	0.06
223.959	-0.28
224.177	-0.3
224.395	-0.08
224.613	0.01
224.831	0.07
225.049	-0.27
225.267	-0.13
225.485	0.06
225.703	-0.05
225.921	-0.02
226.139	-0.09
226.357	0.19
226.575	0.04
226.793	-0.09
227.011	0.52
227.229	-0.02
227.447	0.18
227.665	-0.03
227.883	-0.25
228.1	-0.06
228.318	-0.01
228.536	-0.2
228.754	-0.11
228.972	0.01
229.189	0.09
229.407	0
229.625	-0.18
229.843	0.17
230.06	0.09
230.278	-0.19
230.496	-0.06
230.713	-0
230.931	0.15
231.149	-0.12
231.366	-0.17
231.584	-0.04
231.801	0.21
232.019	-0.1
232.236	-0.26
232.454	-0.11
232.671	-0
232.889	-0.01
233.106	-0.14
233.324	-0.08
233.541	-0.03
233.759	-0.05
233.976	-0.06
234.194	0.01
234.411	0.04
234.628	-0.14
234.846	-0.05
235.063	-0.02
235.28	-0.04
235.498	0.03
235.715	-0.11
235.932	0.14
236.149	0.02
236.367	-0.02
236.584	-0.06
236.801	-0.09
237.018	0.01
237.236	0.11
237.453	-0.14
237.67	0.08
237.887	-0.03
238.104	-0.07
238.321	-0.18
238.538	-0.04
238.755	0.04
238.973	-0.19
239.19	-0.05
239.407	0.03
239.624	0.07
239.841	-0.14
240.058	-0.12
240.275	0.05
240.492	-0.05
240.709	-0
240.925	-0.06
241.142	0.05
241.359	-0.06
241.576	-0.05
241.793	-0.02
242.01	-0.07
242.227	0.07
242.444	0.01
242.66	0.06
242.877	0.08
243.094	-0.12
243.311	0.04
243.527	0.02
243.744	0.09
243.961	0.01
244.178	-0.12
244.394	-0.09
244.611	0.01
244.828	0.08
245.044	-0.07
245.261	-0
245.477	0.01
245.694	0.06
245.911	-0.01
246.127	-0.03
246.344	0.16
246.56	0.01
246.777	-0.04
246.993	-0.03
247.21	-0
247.426	0.12
247.643	-0.01
247.859	-0.12
248.076	-0.06
248.292	0.16
248.508	-0.08
248.725	0.03
248.941	0.04
249.157	0.14
249.374	-0.08
249.59	-0.02
249.806	-0.01
250.023	0.05
250.239	0
250.455	-0.03
250.671	0.02
250.888	0.07
251.104	0.02
251.32	-0.03
251.536	0.01
251.752	-0.03
251.969	-0
252.185	0.03
252.401	0.05
252.617	0.07
252.833	-0.07
253.049	0.03
253.265	0.01
253.481	0.05
253.697	-0.05
253.913	-0.09
254.129	-0.06
254.345	-0.04
254.561	-0.04
254.777	0.02
254.993	0.17
255.209	0
255.425	-0.1
255.641	-0.09
255.857	0.01
256.073	0
256.288	-0.1
256.504	-0.09
256.72	-0.01
256.936	0.1
257.152	-0.03
257.367	-0.04
257.583	0.01
257.799	0.1
258.015	-0.03
258.23	-0.03
258.446	0.08
258.662	-0.02
258.877	-0.07
259.093	-0.07
259.309	0.02
259.524	0.04
259.74	0.04
259.955	-0.12
260.171	-0.04
260.387	-0.12
260.602	0.09
260.818	0.06
261.033	-0.07
261.249	-0.07
261.464	-0.01
261.68	-0.12
261.895	0.07
262.11	0.03
262.326	0.02
262.541	-0.1
262.757	0.1
262.972	-0
263.187	0.03
263.403	-0.03
263.618	0
263.833	0.06
264.049	-0.12
264.264	-0
264.479	0.1
264.694	0.07
264.91	-0.08
265.125	0.05
265.34	0.05
265.555	0.12
265.77	0.02
265.986	-0.03
266.201	0.09
266.416	0.1
266.631	0
266.846	-0.03
267.061	0.02
267.276	0.07
267.491	-0.05
267.706	0.04
267.921	0.02
268.136	-0
268.351	0
268.566	-0.07
268.781	0.06
268.996	0.03
269.211	-0.02
269.426	-0.06
269.641	-0.06
269.856	0.09
270.071	-0.06
270.285	-0.07
270.5	0.08
270.715	-0.01
270.93	0.04
271.145	-0.04
271.359	0
271.574	-0.03
271.789	-0.06
272.004	-0.07
272.218	0.04
272.433	0.04
272.648	-0.06
272.862	0.02
273.077	-0.04
273.292	-0.03
273.506	-0.04
273.721	-0.01
273.936	0.02
274.15	0.06
274.365	-0.02
274.579	0.05
274.794	0.06
275.008	0.11
275.223	-0.08
275.437	-0.02
275.652	0.06
275.866	0.08
276.081	-0.01
276.295	0.05
276.509	-0.04
276.724	-0.06
276.938	0.01
277.153	0.03
277.367	0.1
277.581	-0.05
277.796	-0.05
278.01	-0.06
278.224	0.06
278.438	0.15
278.653	-0.06
278.867	0.03
279.081	-0.21
279.295	-0.02
279.51	0.02
279.724	-0.06
279.938	0.05
280.152	-0.02
280.366	-0.07
280.58	0.07
280.794	0.07
281.008	0.03
281.222	0.07
281.437	0.13
281.651	0.02
281.865	0.05
282.079	-0.01
282.293	-0.09
282.507	-0.06
282.721	0.04
282.935	-0.02
283.148	-0.07
283.362	-0.01
283.576	-0.08
283.79	-0.01
284.004	-0.05
284.218	0.06
284.432	-0.04
284.646	-0.02
284.859	-0.01
285.073	-0.01
285.287	-0.03
285.501	-0.01
285.714	0.03
285.928	0
286.142	0.01
286.356	-0.01
286.569	-0.02
286.783	0.07
286.997	0.01
287.21	0.04
287.424	0.02
287.637	-0.02
287.851	0.02
288.065	0.05
288.278	0.02
288.492	-0.01
288.705	0.02
288.919	0.03
289.132	-0.03
289.346	0.04
289.559	-0.07
289.773	-0.06
289.986	0.02
290.2	-0
290.413	0.03
290.626	-0.06
290.84	-0.02
291.053	-0.01
291.267	0.05
291.48	0.04
291.693	0.04
291.906	-0.04
292.12	-0.07
292.333	-0.1
292.546	-0.05
292.76	0.08
292.973	-0.02
293.186	-0.01
293.399	-0.01
293.612	0.07
293.826	-0.02
294.039	-0.04
294.252	-0.02
294.465	0.01
294.678	0.04
294.891	-0
295.104	0
295.317	-0.01
295.53	-0.02
295.743	0.02
295.956	0
296.169	0.03
296.382	0.05
296.595	0
296.808	-0.02
297.021	0.02
297.234	0.05
297.447	-0.01
297.66	0.04
297.873	0.06
298.086	0.04
298.299	-0.03
298.511	-0.04
298.724	0.05
298.937	-0.04
299.15	-0.01
299.363	0.01
299.575	0.04
299.788	0.01
300.001	-0.01
300.213	-0.02
300.426	0.01
300.639	-0.01
300.852	-0.01
301.064	0.06
301.277	0.06
301.489	0.04
301.702	0.02
301.915	-0.01
302.127	0.03
302.34	0.03
302.552	-0.02
302.765	-0.03
302.977	0.03
303.19	-0.01
303.402	-0.01
303.615	-0.01
303.827	-0.01
304.04	0.03
304.252	0.04
304.464	-0.03
304.677	0.09
304.889	0.01
305.102	-0.05
305.314	-0.04
305.526	0.02
305.739	0.03
305.951	-0.05
306.163	-0.02
306.375	0.1
306.588	-0
306.8	-0.01
307.012	-0.03
307.224	0
307.436	0.05
307.649	-0.05
307.861	0.04
308.073	0.04
308.285	-0.03
308.497	-0.03
308.709	-0.05
308.921	0.01
309.133	0.04
309.346	-0.03
309.558	-0
309.77	0.04
309.982	0.07
310.194	0.03
310.406	-0.01
310.617	0.08
310.829	0.02
311.041	-0.03
311.253	-0.05
311.465	-0.02
311.677	0.01
311.889	-0.02
312.101	-0
312.313	0.03
312.524	0.04
312.736	-0.1
312.948	-0.03
313.16	0.08
313.372	0.02
313.583	0.03
313.795	-0.02
314.007	0.01
314.218	0.05
314.43	-0
314.642	-0.08
314.853	-0.02
315.065	0.01
315.277	-0.02
315.488	0.01
315.7	0.08
315.912	-0.01
316.123	0.03
316.335	-0
316.546	0.12
316.758	0
316.969	-0
317.181	-0
317.392	-0.01
317.604	0.05
317.815	-0.03
318.026	-0.04
318.238	-0.05
318.449	-0.01
318.661	-0.04
318.872	-0.04
319.083	-0.04
319.295	0.03
319.506	0
319.717	0.01
319.929	0.04
320.14	0.04
320.351	0.02
320.562	-0.02
320.774	-0.01
320.985	-0.01
321.196	-0.03
321.407	-0.02
321.618	0.08
321.829	0.02
322.041	0.02
322.252	-0.02
322.463	-0.01
322.674	0.05
322.885	-0.02
323.096	-0.02
323.307	-0.04
323.518	0.04
323.729	-0.03
323.94	0.03
324.151	-0.04
324.362	-0.02
324.573	-0
324.784	-0.03
324.995	0.06
325.206	0.04
325.417	-0.02
325.628	0.03
325.838	0.02
326.049	0.04
326.26	0.1
326.471	0.01
326.682	0.03
326.892	0.02
327.103	-0.07
327.314	-0.03
327.525	-0
327.735	-0.03
327.946	-0
328.157	-0.03
328.368	0.02
328.578	-0.04
328.789	0.02
328.999	-0.02
329.21	-0
329.421	0.04
329.631	-0.02
329.842	-0.01
330.052	0.02
330.263	0.05
330.473	0.04
330.684	0.04
330.894	-0.01
331.105	-0.01
331.315	-0.02
331.526	-0.11
331.736	0.11
331.947	-0.01
332.157	0.07
332.367	-0.06
332.578	0.03
332.788	0.07
332.999	0.01
333.209	0.04
333.419	-0.02
333.629	0.02
333.84	0.03
334.05	0.01
334.26	0.04
334.47	-0.03
334.681	0.02
334.891	-0
335.101	0.05
335.311	0.11
335.521	-0
335.732	-0.03
335.942	0.04
336.152	0.06
336.362	0.04
336.572	0.02
336.782	0.04
336.992	0.01
337.202	-0
337.412	-0.05
337.622	0.04
337.832	-0.01
338.042	-0.02
338.252	-0
338.462	-0.05
338.672	0.04
338.882	-0.03
339.092	0
339.302	0.1
339.511	0.03
339.721	-0
339.931	-0.03
340.141	0.02
340.351	0.05
340.561	0.03
340.77	0.01
340.98	-0.03
341.19	0.07
341.4	-0.01
341.609	-0.03
341.819	-0.02
